,average,code,reference,speed,travelTimeMinutes,type,score,c-Value,speedBucket,segmentClosed,date,time
1835,34.0,332599789,40.0,43.0,0.58,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1836,32.0,332554749,35.0,34.0,0.275,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1837,32.0,332480407,35.0,26.0,0.389,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1838,32.0,332554791,35.0,24.0,0.037,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1839,32.0,332639419,35.0,24.0,0.034,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1840,32.0,332639435,35.0,24.0,0.219,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1841,32.0,332639434,35.0,26.0,0.189,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1842,32.0,332544147,35.0,27.0,0.209,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1843,32.0,332639410,35.0,31.0,0.237,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1844,32.0,332639416,35.0,29.0,0.109,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1845,32.0,332639429,35.0,32.0,0.179,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1846,32.0,332639423,35.0,37.0,0.179,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1847,32.0,332521543,35.0,39.0,0.102,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1848,32.0,332544148,35.0,31.0,0.091,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1849,32.0,332520722,35.0,29.0,0.238,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1850,32.0,332639414,35.0,35.0,0.276,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1851,34.0,260421743,53.0,31.0,1.371,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1852,34.0,332639542,53.0,40.0,0.036,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1853,34.0,332639537,53.0,53.0,0.349,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1854,34.0,332639520,53.0,63.0,0.328,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1855,37.0,332639421,35.0,35.0,0.322,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1856,37.0,332639433,35.0,32.0,0.252,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1857,35.0,365721574,40.0,47.0,0.209,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1858,37.0,431440314,37.0,37.0,0.067,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1859,37.0,431441660,37.0,48.0,0.056,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1860,37.0,460612647,37.0,34.0,0.214,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1861,19.0,332527423,24.0,26.0,0.054,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1862,19.0,332583805,24.0,19.0,0.457,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1863,19.0,332586316,24.0,24.0,0.048,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1864,19.0,332527422,24.0,24.0,0.043,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1865,47.0,332674575,47.0,21.0,0.286,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1866,47.0,255490536,47.0,31.0,0.549,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1867,47.0,255927566,47.0,55.0,0.308,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1868,56.0,332639771,56.0,40.0,0.462,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1869,56.0,260926454,56.0,56.0,0.412,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1870,56.0,332674588,56.0,55.0,0.184,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1871,27.0,332639645,27.0,27.0,0.039,XDS,20.0,,3.0,,2022-09-20,10:16
1872,27.0,332639647,27.0,27.0,0.271,XDS,20.0,,3.0,,2022-09-20,10:16
1873,27.0,332674703,27.0,27.0,0.039,XDS,20.0,,3.0,,2022-09-20,10:16
1874,27.0,365693846,27.0,27.0,0.521,XDS,20.0,,3.0,,2022-09-20,10:16
1875,27.0,332674706,29.0,27.0,0.039,XDS,20.0,,3.0,,2022-09-20,10:16
1876,27.0,332674704,29.0,27.0,0.271,XDS,20.0,,3.0,,2022-09-20,10:16
1877,27.0,332639648,29.0,27.0,0.039,XDS,20.0,,3.0,,2022-09-20,10:16
1878,27.0,365693825,29.0,27.0,0.521,XDS,20.0,,3.0,,2022-09-20,10:16
1879,32.0,255607461,37.0,39.0,0.181,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1880,32.0,255549726,37.0,32.0,0.228,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1881,32.0,260235216,37.0,34.0,0.631,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1882,32.0,260598206,37.0,29.0,0.438,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1883,32.0,260483796,37.0,31.0,0.268,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1884,32.0,256434208,37.0,34.0,0.704,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1885,32.0,264176738,37.0,29.0,0.208,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1886,32.0,255583347,37.0,34.0,0.155,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1887,21.0,260184912,23.0,13.0,0.991,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1888,21.0,260555616,23.0,14.0,0.316,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1889,21.0,260666048,23.0,27.0,0.218,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1890,21.0,260695199,23.0,32.0,0.275,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1891,21.0,260277754,23.0,26.0,0.257,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1892,21.0,256582639,23.0,24.0,0.268,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1893,21.0,255632642,23.0,24.0,0.286,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1894,21.0,256383529,23.0,19.0,0.355,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1895,21.0,261299705,23.0,11.0,0.437,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1896,21.0,260162521,23.0,11.0,0.109,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1897,21.0,260365436,23.0,10.0,0.97,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1898,37.0,332675128,32.0,18.0,0.466,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1899,37.0,365734010,39.0,18.0,0.104,XDS,30.0,0.0,1.0,,2022-09-20,10:16
1900,35.0,332838643,35.0,32.0,0.212,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1901,35.0,332639267,35.0,32.0,0.344,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1902,35.0,332677899,35.0,32.0,0.107,XDS,30.0,0.0,2.0,,2022-09-20,10:16
1903,37.0,365656539,43.0,13.0,0.395,XDS,30.0,0.0,0.0,,2022-09-20,10:16
1904,24.0,256182381,24.0,23.0,0.18,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1905,24.0,264179498,24.0,23.0,0.171,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1906,24.0,256211743,24.0,23.0,0.273,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1907,24.0,256516827,24.0,21.0,0.145,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1908,24.0,260200438,24.0,19.0,0.194,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1909,24.0,332480357,24.0,14.0,0.589,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1910,24.0,332639269,24.0,18.0,0.675,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1911,24.0,332615284,24.0,21.0,0.355,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1912,24.0,332479163,24.0,23.0,0.704,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1913,24.0,332639268,24.0,24.0,0.065,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1914,24.0,332533609,24.0,23.0,0.362,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1915,24.0,332480860,24.0,21.0,0.148,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1916,24.0,256347911,24.0,23.0,0.485,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1917,24.0,260135434,24.0,23.0,0.751,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1918,23.0,260679679,26.0,23.0,0.18,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1919,23.0,260593289,26.0,23.0,0.171,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1920,23.0,260794039,26.0,21.0,0.299,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1921,23.0,260131396,26.0,14.0,0.218,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1922,23.0,255693118,26.0,14.0,0.246,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1923,23.0,332837491,26.0,23.0,0.401,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1924,23.0,332675112,26.0,29.0,0.396,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1925,23.0,332699593,26.0,23.0,0.339,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1926,23.0,332838664,26.0,18.0,0.912,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1927,23.0,332675113,26.0,16.0,0.098,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1928,23.0,332782910,26.0,21.0,0.396,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1929,23.0,332836985,26.0,23.0,0.135,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1930,23.0,260510062,26.0,27.0,0.413,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1931,23.0,256133886,26.0,26.0,0.665,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1932,27.0,260844714,27.0,32.0,0.297,XDS,30.0,38.0,3.0,,2022-09-20,10:16
1933,27.0,474355969,27.0,26.0,0.288,XDS,30.0,38.0,3.0,,2022-09-20,10:16
1934,27.0,255831324,27.0,31.0,0.247,XDS,30.0,38.0,3.0,,2022-09-20,10:16
1935,27.0,255594670,27.0,43.0,0.304,XDS,30.0,38.0,3.0,,2022-09-20,10:16
1936,27.0,256327978,27.0,64.0,0.04,XDS,30.0,38.0,3.0,,2022-09-20,10:16
1937,27.0,256355255,27.0,68.0,0.211,XDS,30.0,38.0,3.0,,2022-09-20,10:16
1938,27.0,256009304,27.0,63.0,0.226,XDS,30.0,38.0,3.0,,2022-09-20,10:16
1939,27.0,332521500,27.0,69.0,0.236,XDS,30.0,38.0,3.0,,2022-09-20,10:16
1940,27.0,332878429,27.0,69.0,0.377,XDS,30.0,38.0,3.0,,2022-09-20,10:16
1941,27.0,255618023,27.0,24.0,0.979,XDS,30.0,38.0,2.0,,2022-09-20,10:16
1942,27.0,264191589,27.0,26.0,0.235,XDS,30.0,38.0,3.0,,2022-09-20,10:16
1943,18.0,365759094,16.0,35.0,0.02,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1944,18.0,332439846,16.0,10.0,0.382,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1945,14.0,365759075,19.0,14.0,0.052,XDS,20.0,,2.0,,2022-09-20,10:16
1946,14.0,332879137,19.0,14.0,0.273,XDS,20.0,,2.0,,2022-09-20,10:16
1947,26.0,255819308,31.0,26.0,0.123,XDS,20.0,,2.0,,2022-09-20,10:16
1948,26.0,255923634,31.0,26.0,0.141,XDS,20.0,,2.0,,2022-09-20,10:16
1949,26.0,332639379,31.0,26.0,0.245,XDS,20.0,,2.0,,2022-09-20,10:16
1950,26.0,256477228,31.0,26.0,0.157,XDS,20.0,,2.0,,2022-09-20,10:16
1951,26.0,332480145,31.0,26.0,0.324,XDS,20.0,,2.0,,2022-09-20,10:16
1952,26.0,332480138,31.0,26.0,0.316,XDS,20.0,,2.0,,2022-09-20,10:16
1953,26.0,261405397,27.0,26.0,0.123,XDS,20.0,,3.0,,2022-09-20,10:16
1954,26.0,260404370,27.0,26.0,0.141,XDS,20.0,,3.0,,2022-09-20,10:16
1955,26.0,332674981,27.0,26.0,0.245,XDS,20.0,,3.0,,2022-09-20,10:16
1956,26.0,260495277,27.0,26.0,0.157,XDS,20.0,,3.0,,2022-09-20,10:16
1957,26.0,332837702,27.0,26.0,0.324,XDS,20.0,,3.0,,2022-09-20,10:16
1958,26.0,332837709,27.0,26.0,0.316,XDS,20.0,,3.0,,2022-09-20,10:16
1959,18.0,255870118,18.0,26.0,0.307,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1960,18.0,460605270,18.0,19.0,0.254,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1961,18.0,474355404,18.0,16.0,1.84,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1962,24.0,332554777,27.0,24.0,0.103,XDS,20.0,,2.0,,2022-09-20,10:16
1963,24.0,332480099,27.0,24.0,0.451,XDS,20.0,,2.0,,2022-09-20,10:16
1964,24.0,332480142,27.0,24.0,0.315,XDS,20.0,,2.0,,2022-09-20,10:16
1965,24.0,332639378,27.0,24.0,0.185,XDS,20.0,,2.0,,2022-09-20,10:16
1966,24.0,365678642,27.0,24.0,0.432,XDS,20.0,,2.0,,2022-09-20,10:16
1967,24.0,256275249,27.0,24.0,0.129,XDS,20.0,,2.0,,2022-09-20,10:16
1968,24.0,256629951,27.0,24.0,0.214,XDS,20.0,,2.0,,2022-09-20,10:16
1969,24.0,256477204,27.0,24.0,0.159,XDS,20.0,,2.0,,2022-09-20,10:16
1970,24.0,255942561,27.0,24.0,0.095,XDS,20.0,,2.0,,2022-09-20,10:16
1971,24.0,256080692,27.0,24.0,0.191,XDS,20.0,,2.0,,2022-09-20,10:16
1972,24.0,255681400,27.0,24.0,0.219,XDS,20.0,,2.0,,2022-09-20,10:16
1973,24.0,256493529,27.0,24.0,0.084,XDS,20.0,,2.0,,2022-09-20,10:16
1974,24.0,332480083,27.0,24.0,0.17,XDS,20.0,,2.0,,2022-09-20,10:16
1975,21.0,332760830,27.0,23.0,0.107,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1976,21.0,332837748,27.0,27.0,0.387,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1977,21.0,332837705,27.0,27.0,0.27,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1978,21.0,332674982,27.0,27.0,0.158,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1979,21.0,365678546,27.0,18.0,0.609,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1980,21.0,260929233,27.0,19.0,0.162,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1981,21.0,260363602,27.0,18.0,0.285,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1982,21.0,260495302,27.0,23.0,0.165,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1983,21.0,260946995,27.0,29.0,0.079,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1984,21.0,260960962,27.0,27.0,0.164,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1985,21.0,260641025,27.0,26.0,0.211,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1986,21.0,260748755,27.0,24.0,0.084,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1987,21.0,332837764,27.0,26.0,0.163,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1988,35.0,365782704,35.0,35.0,0.145,XDS,10.0,,3.0,,2022-09-20,10:16
1989,23.0,260414143,26.0,23.0,0.272,XDS,20.0,,2.0,,2022-09-20,10:16
1990,18.0,406796950,18.0,18.0,0.146,XDS,20.0,,3.0,,2022-09-20,10:16
1991,23.0,431444824,27.0,31.0,0.297,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1992,23.0,332639362,27.0,34.0,0.143,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1993,23.0,332639365,27.0,23.0,0.273,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1994,23.0,332639363,27.0,32.0,0.151,XDS,30.0,100.0,3.0,,2022-09-20,10:16
1995,23.0,332639359,27.0,23.0,0.356,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1996,23.0,256056983,27.0,19.0,0.35,XDS,30.0,100.0,2.0,,2022-09-20,10:16
1997,23.0,365749537,27.0,11.0,0.256,XDS,30.0,100.0,1.0,,2022-09-20,10:16
1998,35.0,365726876,35.0,35.0,0.019,XDS,10.0,,3.0,,2022-09-20,10:16
1999,26.0,332639357,27.0,27.0,0.341,XDS,30.0,0.0,3.0,,2022-09-20,10:16
2000,26.0,332675003,27.0,27.0,0.181,XDS,30.0,0.0,3.0,,2022-09-20,10:16
2001,26.0,332675000,27.0,27.0,0.223,XDS,30.0,0.0,3.0,,2022-09-20,10:16
2002,26.0,332675002,27.0,27.0,0.179,XDS,30.0,0.0,3.0,,2022-09-20,10:16
2003,26.0,332675007,27.0,27.0,0.303,XDS,30.0,0.0,3.0,,2022-09-20,10:16
2004,26.0,261210938,27.0,27.0,0.246,XDS,30.0,0.0,3.0,,2022-09-20,10:16
2005,26.0,365749519,27.0,27.0,0.104,XDS,30.0,0.0,3.0,,2022-09-20,10:16
2006,26.0,365726777,27.0,27.0,0.025,XDS,30.0,0.0,3.0,,2022-09-20,10:16
2007,8.0,474328471,10.0,8.0,0.083,XDS,20.0,,2.0,,2022-09-20,10:16
2008,13.0,255673568,13.0,8.0,0.369,XDS,30.0,0.0,1.0,,2022-09-20,10:16
2009,18.0,332839413,26.0,34.0,0.263,XDS,30.0,69.0,3.0,,2022-09-20,10:16
2010,18.0,332879136,26.0,11.0,1.276,XDS,30.0,69.0,1.0,,2022-09-20,10:16
2011,29.0,332517341,34.0,47.0,0.19,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2012,29.0,332439847,34.0,31.0,0.468,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2013,24.0,256227303,27.0,37.0,0.166,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2014,24.0,365719174,27.0,47.0,0.318,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2015,24.0,460610188,27.0,16.0,0.887,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2016,24.0,365642294,27.0,43.0,0.347,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2017,24.0,365726458,27.0,14.0,0.05,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2018,24.0,264177468,27.0,18.0,0.631,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2019,14.0,260115686,14.0,11.0,1.064,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2020,14.0,264183072,16.0,16.0,0.798,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2021,23.0,260562178,23.0,27.0,0.409,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2022,23.0,260697730,23.0,23.0,0.117,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2023,23.0,332639324,23.0,21.0,0.022,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2024,23.0,260623716,23.0,21.0,0.246,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2025,23.0,260795391,23.0,21.0,0.202,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2026,23.0,260136236,23.0,26.0,0.211,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2027,23.0,260919709,23.0,32.0,0.219,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2028,23.0,365664019,23.0,14.0,0.129,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2029,23.0,260158195,23.0,18.0,0.794,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2030,10.0,365758480,13.0,10.0,0.179,XDS,20.0,,2.0,,2022-09-20,10:16
2031,10.0,260619014,13.0,10.0,0.162,XDS,20.0,,2.0,,2022-09-20,10:16
2032,19.0,332639182,23.0,24.0,0.219,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2033,19.0,332551432,23.0,19.0,0.153,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2034,19.0,365705264,23.0,14.0,0.241,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2035,19.0,260857405,23.0,19.0,0.355,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2036,19.0,332639181,23.0,21.0,0.144,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2037,19.0,365752979,23.0,24.0,0.249,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2038,19.0,260660121,23.0,21.0,0.353,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2039,19.0,332675206,21.0,27.0,0.195,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2040,19.0,332764306,21.0,23.0,0.139,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2041,19.0,365705293,21.0,19.0,0.19,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2042,19.0,256007215,21.0,11.0,0.591,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2043,19.0,332675207,21.0,18.0,0.177,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2044,19.0,365753038,21.0,23.0,0.26,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2045,19.0,256415879,21.0,27.0,0.265,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2046,10.0,332847483,32.0,10.0,0.064,XDS,20.0,,0.0,,2022-09-20,10:16
2047,10.0,332847485,32.0,10.0,0.144,XDS,20.0,,0.0,,2022-09-20,10:16
2048,11.0,332470536,13.0,11.0,0.058,XDS,20.0,,2.0,,2022-09-20,10:16
2049,11.0,332470534,13.0,11.0,0.131,XDS,20.0,,2.0,,2022-09-20,10:16
2050,21.0,332731173,21.0,23.0,0.067,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2051,21.0,365696985,21.0,19.0,0.091,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2052,21.0,365648240,21.0,11.0,0.067,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2053,21.0,261007450,24.0,14.0,0.388,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2054,21.0,260716371,24.0,11.0,0.62,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2055,21.0,365737791,24.0,10.0,0.09,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2056,21.0,332675026,24.0,26.0,0.536,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2057,21.0,332639337,24.0,26.0,0.214,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2058,21.0,332675034,24.0,26.0,0.066,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2059,21.0,332838853,24.0,21.0,0.603,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2060,21.0,332794932,24.0,21.0,0.193,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2061,21.0,332675035,24.0,19.0,0.319,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2062,21.0,261111888,24.0,18.0,0.192,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2063,21.0,332674993,24.0,19.0,0.019,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2064,21.0,261365822,24.0,18.0,0.529,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2065,21.0,260334281,24.0,21.0,0.221,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2066,21.0,260381818,24.0,26.0,0.163,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2067,21.0,260987242,24.0,27.0,0.562,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2068,21.0,260997721,24.0,19.0,0.385,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2069,21.0,332537736,24.0,19.0,0.274,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2070,19.0,256034035,24.0,18.0,0.302,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2071,19.0,264207887,24.0,14.0,0.454,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2072,19.0,365737663,24.0,14.0,0.064,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2073,19.0,332639343,24.0,18.0,0.788,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2074,19.0,332675033,24.0,24.0,0.232,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2075,19.0,332639336,24.0,24.0,0.069,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2076,19.0,332478967,24.0,26.0,0.506,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2077,19.0,332521642,24.0,32.0,0.127,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2078,19.0,332639335,24.0,18.0,0.336,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2079,19.0,256368096,24.0,11.0,0.315,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2080,19.0,332639368,24.0,29.0,0.013,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2081,19.0,256313270,24.0,31.0,0.29,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2082,19.0,255730223,24.0,27.0,0.172,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2083,19.0,256577529,24.0,24.0,0.177,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2084,19.0,255903985,24.0,24.0,0.656,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2085,19.0,256209446,24.0,23.0,0.318,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2086,19.0,332778591,24.0,29.0,0.189,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2087,23.0,255616609,27.0,21.0,0.306,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2088,23.0,256385584,27.0,29.0,0.617,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2089,23.0,255921553,27.0,24.0,0.164,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2090,23.0,256355421,27.0,14.0,0.445,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2091,23.0,255712770,27.0,18.0,0.1,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2092,23.0,264204650,27.0,16.0,0.163,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2093,23.0,256173813,27.0,18.0,0.543,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2094,18.0,332544079,21.0,13.0,0.06,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2095,18.0,260486277,21.0,21.0,0.56,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2096,18.0,260320078,21.0,19.0,0.44,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2097,18.0,256365339,21.0,26.0,0.608,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2098,18.0,256447849,21.0,14.0,0.739,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2099,18.0,260348969,21.0,18.0,0.56,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2100,23.0,332771934,26.0,32.0,0.025,XDS,30.0,82.0,3.0,,2022-09-20,10:16
2101,23.0,264183187,26.0,27.0,0.436,XDS,30.0,82.0,3.0,,2022-09-20,10:16
2102,23.0,256471363,26.0,24.0,0.707,XDS,30.0,42.0,3.0,,2022-09-20,10:16
2103,23.0,260630874,26.0,27.0,0.586,XDS,30.0,82.0,3.0,,2022-09-20,10:16
2104,23.0,260404890,26.0,34.0,0.313,XDS,30.0,82.0,3.0,,2022-09-20,10:16
2105,23.0,255753899,26.0,35.0,0.28,XDS,30.0,82.0,3.0,,2022-09-20,10:16
2106,26.0,332675192,26.0,11.0,0.051,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2107,26.0,255455304,26.0,14.0,0.418,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2108,26.0,255763248,26.0,31.0,0.274,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2109,26.0,256082835,26.0,27.0,0.283,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2110,26.0,260168968,26.0,26.0,0.296,XDS,30.0,100.0,3.0,,2022-09-20,10:16
